,ts_code,symbol,name,area,industry,fullname,market,list_date
1004,002554.SZ,002554,惠博普,湖南,石油开采,华油惠博普科技股份有限公司,中小板,20110225
1005,002555.SZ,002555,三七互娱,安徽,互联网,芜湖三七互娱网络科技集团股份有限公司,中小板,20110302
1006,002556.SZ,002556,辉隆股份,安徽,其他商业,安徽辉隆农资集团股份有限公司,中小板,20110302
1007,002557.SZ,002557,洽洽食品,安徽,食品,洽洽食品股份有限公司,中小板,20110302
1008,002558.SZ,002558,巨人网络,重庆,互联网,巨人网络集团股份有限公司,中小板,20110302
1009,002559.SZ,002559,亚威股份,江苏,机床制造,江苏亚威机床股份有限公司,中小板,20110303
1010,002560.SZ,002560,通达股份,河南,电气设备,河南通达电缆股份有限公司,中小板,20110303
1011,002561.SZ,002561,徐家汇,上海,百货,上海徐家汇商城股份有限公司,中小板,20110303
1012,002562.SZ,002562,兄弟科技,浙江,化学制药,兄弟科技股份有限公司,中小板,20110310
1013,002563.SZ,002563,森马服饰,浙江,服饰,浙江森马服饰股份有限公司,中小板,20110311
1014,002564.SZ,002564,天沃科技,江苏,建筑工程,苏州天沃科技股份有限公司,中小板,20110310
1015,002565.SZ,002565,顺灏股份,上海,造纸,上海顺灏新材料科技股份有限公司,中小板,20110318
1016,002566.SZ,002566,益盛药业,吉林,中成药,吉林省集安益盛药业股份有限公司,中小板,20110318
1017,002567.SZ,002567,唐人神,湖南,饲料,唐人神集团股份有限公司,中小板,20110325
1018,002568.SZ,002568,百润股份,上海,红黄酒,上海百润投资控股集团股份有限公司,中小板,20110325
1020,002570.SZ,002570,贝因美,浙江,乳制品,贝因美股份有限公司,中小板,20110412
1021,002571.SZ,002571,德力股份,安徽,玻璃,安徽德力日用玻璃股份有限公司,中小板,20110412
1022,002572.SZ,002572,索菲亚,广东,家居用品,索菲亚家居股份有限公司,中小板,20110412
1023,002573.SZ,002573,清新环境,北京,环境保护,北京清新环境技术股份有限公司,中小板,20110422
1024,002574.SZ,002574,明牌珠宝,浙江,服饰,浙江明牌珠宝股份有限公司,中小板,20110422
1025,002575.SZ,002575,群兴玩具,广东,文教休闲,广东群兴玩具股份有限公司,中小板,20110422
1026,002576.SZ,002576,通达动力,江苏,电气设备,江苏通达动力科技股份有限公司,中小板,20110428
1027,002577.SZ,002577,雷柏科技,深圳,IT设备,深圳雷柏科技股份有限公司,中小板,20110428
1028,002578.SZ,002578,闽发铝业,福建,铝,福建省闽发铝业股份有限公司,中小板,20110428
1029,002579.SZ,002579,中京电子,广东,元器件,惠州中京电子科技股份有限公司,中小板,20110506
1030,002580.SZ,002580,圣阳股份,山东,电气设备,山东圣阳电源股份有限公司,中小板,20110506
1031,002581.SZ,002581,未名医药,山东,生物制药,山东未名生物医药股份有限公司,中小板,20110520
1032,002582.SZ,002582,好想你,河南,食品,好想你健康食品股份有限公司,中小板,20110520
1033,002583.SZ,002583,海能达,深圳,通信设备,海能达通信股份有限公司,中小板,20110527
1034,002584.SZ,002584,西陇科学,广东,化工原料,西陇科学股份有限公司,中小板,20110602
1035,002585.SZ,002585,双星新材,江苏,塑料,江苏双星彩塑新材料股份有限公司,中小板,20110602
1037,002587.SZ,002587,奥拓电子,深圳,元器件,深圳市奥拓电子股份有限公司,中小板,20110610
1038,002588.SZ,002588,史丹利,山东,农药化肥,史丹利农业集团股份有限公司,中小板,20110610
1039,002589.SZ,002589,瑞康医药,山东,医药商业,瑞康医药集团股份有限公司,中小板,20110610
1040,002590.SZ,002590,万安科技,浙江,汽车配件,浙江万安科技股份有限公司,中小板,20110610
1041,002591.SZ,002591,恒大高新,江西,化工原料,江西恒大高新技术股份有限公司,中小板,20110621
1042,002592.SZ,002592,八菱科技,广西,汽车配件,南宁八菱科技股份有限公司,中小板,20111111
1043,002593.SZ,002593,日上集团,福建,汽车配件,厦门日上集团股份有限公司,中小板,20110628
1044,002594.SZ,002594,比亚迪,深圳,汽车整车,比亚迪股份有限公司,中小板,20110630
1045,002595.SZ,002595,豪迈科技,山东,专用机械,山东豪迈机械科技股份有限公司,中小板,20110628
1046,002596.SZ,002596,海南瑞泽,海南,其他建材,海南瑞泽新型建材股份有限公司,中小板,20110707
1047,002597.SZ,002597,金禾实业,安徽,化工原料,安徽金禾实业股份有限公司,中小板,20110707
1048,002598.SZ,002598,山东章鼓,山东,机械基件,山东省章丘鼓风机股份有限公司,中小板,20110707
1049,002599.SZ,002599,盛通股份,北京,广告包装,北京盛通印刷股份有限公司,中小板,20110715
1050,002600.SZ,002600,领益智造,广东,元器件,广东领益智造股份有限公司,中小板,20110715
1051,002601.SZ,002601,龙蟒佰利,河南,化工原料,龙蟒佰利联集团股份有限公司,中小板,20110715
1052,002602.SZ,002602,世纪华通,浙江,互联网,浙江世纪华通集团股份有限公司,中小板,20110728
1053,002603.SZ,002603,以岭药业,河北,中成药,石家庄以岭药业股份有限公司,中小板,20110728
1054,002605.SZ,002605,姚记科技,上海,文教休闲,上海姚记科技股份有限公司,中小板,20110805
1055,002606.SZ,002606,大连电瓷,辽宁,电气设备,大连电瓷集团股份有限公司,中小板,20110805
1056,002607.SZ,002607,中公教育,安徽,文教休闲,中公教育科技股份有限公司,中小板,20110810
1057,002608.SZ,002608,江苏国信,江苏,火力发电,江苏国信股份有限公司,中小板,20110810
1058,002609.SZ,002609,捷顺科技,深圳,软件服务,深圳市捷顺科技实业股份有限公司,中小板,20110815
1059,002610.SZ,002610,爱康科技,江苏,电气设备,江苏爱康科技股份有限公司,中小板,20110815
1060,002611.SZ,002611,东方精工,广东,轻工机械,广东东方精工科技股份有限公司,中小板,20110830
1061,002612.SZ,002612,朗姿股份,北京,服饰,朗姿股份有限公司,中小板,20110830
1062,002613.SZ,002613,北玻股份,河南,专用机械,洛阳北方玻璃技术股份有限公司,中小板,20110830
1063,002614.SZ,002614,奥佳华,福建,医疗保健,奥佳华智能健康科技集团股份有限公司,中小板,20110909
1064,002615.SZ,002615,哈尔斯,浙江,家居用品,浙江哈尔斯真空器皿股份有限公司,中小板,20110909
1065,002616.SZ,002616,长青集团,广东,环境保护,广东长青(集团)股份有限公司,中小板,20110920
1066,002617.SZ,002617,露笑科技,浙江,电气设备,露笑科技股份有限公司,中小板,20110920
1067,002618.SZ,002618,丹邦科技,深圳,元器件,深圳丹邦科技股份有限公司,中小板,20110920
1068,002619.SZ,002619,艾格拉斯,浙江,互联网,艾格拉斯股份有限公司,中小板,20110929
1069,002620.SZ,002620,瑞和股份,深圳,装修装饰,深圳瑞和建筑装饰股份有限公司,中小板,20110929
1070,002621.SZ,002621,美吉姆,辽宁,文教休闲,大连美吉姆教育科技股份有限公司,中小板,20110929
1071,002622.SZ,002622,融钰集团,吉林,综合类,融钰集团股份有限公司,中小板,20111018
1072,002623.SZ,002623,亚玛顿,江苏,玻璃,常州亚玛顿股份有限公司,中小板,20111013
1073,002624.SZ,002624,完美世界,浙江,影视音像,完美世界股份有限公司,中小板,20111028
1074,002625.SZ,002625,光启技术,浙江,汽车配件,光启技术股份有限公司,中小板,20111103
1075,002626.SZ,002626,金达威,福建,食品,厦门金达威集团股份有限公司,中小板,20111028
1076,002627.SZ,002627,宜昌交运,湖北,公共交通,湖北宜昌交运集团股份有限公司,中小板,20111103
1077,002628.SZ,002628,成都路桥,四川,建筑工程,成都市路桥工程股份有限公司,中小板,20111103
1079,002630.SZ,002630,华西能源,四川,专用机械,华西能源工业股份有限公司,中小板,20111111
1080,002631.SZ,002631,德尔未来,江苏,家居用品,德尔未来科技控股集团股份有限公司,中小板,20111111
1081,002632.SZ,002632,道明光学,浙江,化工原料,道明光学股份有限公司,中小板,20111122
1082,002633.SZ,002633,申科股份,浙江,机械基件,申科滑动轴承股份有限公司,中小板,20111122
1083,002634.SZ,002634,棒杰股份,浙江,服饰,浙江棒杰控股集团股份有限公司,中小板,20111205
1084,002635.SZ,002635,安洁科技,江苏,IT设备,苏州安洁科技股份有限公司,中小板,20111125
1085,002636.SZ,002636,金安国纪,上海,元器件,金安国纪科技股份有限公司,中小板,20111125
1086,002637.SZ,002637,赞宇科技,浙江,日用化工,赞宇科技集团股份有限公司,中小板,20111125
1087,002638.SZ,002638,勤上股份,广东,文教休闲,东莞勤上光电股份有限公司,中小板,20111125
1088,002639.SZ,002639,雪人股份,福建,专用机械,福建雪人股份有限公司,中小板,20111205
1089,002640.SZ,002640,跨境通,山西,互联网,跨境通宝电子商务股份有限公司,中小板,20111208
1090,002641.SZ,002641,永高股份,浙江,塑料,永高股份有限公司,中小板,20111208
1092,002643.SZ,002643,万润股份,山东,化工原料,中节能万润股份有限公司,中小板,20111220
1093,002644.SZ,002644,佛慈制药,甘肃,中成药,兰州佛慈制药股份有限公司,中小板,20111222
1094,002645.SZ,002645,华宏科技,江苏,专用机械,江苏华宏科技股份有限公司,中小板,20111220
1095,002646.SZ,002646,青青稞酒,青海,白酒,青海互助青稞酒股份有限公司,中小板,20111222
1096,002647.SZ,002647,仁东控股,浙江,多元金融,仁东控股股份有限公司,中小板,20111228
1097,002648.SZ,002648,卫星石化,浙江,化工原料,浙江卫星石化股份有限公司,中小板,20111228
1098,002649.SZ,002649,博彦科技,北京,软件服务,博彦科技股份有限公司,中小板,20120106
1099,002650.SZ,002650,加加食品,湖南,食品,加加食品集团股份有限公司,中小板,20120106
1100,002651.SZ,002651,利君股份,四川,专用机械,成都利君实业股份有限公司,中小板,20120106
1101,002652.SZ,002652,扬子新材,江苏,其他建材,苏州扬子江新型材料股份有限公司,中小板,20120119
1102,002653.SZ,002653,海思科,西藏,化学制药,海思科医药集团股份有限公司,中小板,20120117
1103,002654.SZ,002654,万润科技,深圳,互联网,深圳万润科技股份有限公司,中小板,20120217
1104,002655.SZ,002655,共达电声,山东,元器件,共达电声股份有限公司,中小板,20120217
1106,002657.SZ,002657,中科金财,北京,软件服务,北京中科金财科技股份有限公司,中小板,20120228
1107,002658.SZ,002658,雪迪龙,北京,环境保护,北京雪迪龙科技股份有限公司,中小板,20120309
1108,002659.SZ,002659,凯文教育,北京,文教休闲,北京凯文德信教育科技股份有限公司,中小板,20120309
1109,002660.SZ,002660,茂硕电源,深圳,电气设备,茂硕电源科技股份有限公司,中小板,20120316
1110,002661.SZ,002661,克明面业,湖南,食品,克明面业股份有限公司,中小板,20120316
1111,002662.SZ,002662,京威股份,北京,汽车配件,北京威卡威汽车零部件股份有限公司,中小板,20120309
1112,002663.SZ,002663,普邦股份,广东,建筑工程,广州普邦园林股份有限公司,中小板,20120316
1113,002664.SZ,002664,长鹰信质,浙江,汽车配件,长鹰信质科技股份有限公司,中小板,20120316
1114,002665.SZ,002665,首航高科,北京,电气设备,首航高科能源技术股份有限公司,中小板,20120327
1115,002666.SZ,002666,德联集团,广东,化工原料,广东德联集团股份有限公司,中小板,20120327
1116,002667.SZ,002667,鞍重股份,辽宁,工程机械,鞍山重型矿山机器股份有限公司,中小板,20120329
1117,002668.SZ,002668,奥马电器,广东,家用电器,广东奥马电器股份有限公司,中小板,20120416
1118,002669.SZ,002669,康达新材,上海,化工原料,上海康达化工新材料集团股份有限公司,中小板,20120416
1119,002670.SZ,002670,国盛金控,广东,证券,国盛金融控股集团股份有限公司,中小板,20120416
1120,002671.SZ,002671,龙泉股份,山东,其他建材,山东龙泉管道工程股份有限公司,中小板,20120426
1121,002672.SZ,002672,东江环保,深圳,环境保护,东江环保股份有限公司,中小板,20120426
1122,002673.SZ,002673,西部证券,陕西,证券,西部证券股份有限公司,中小板,20120503
1123,002674.SZ,002674,兴业科技,福建,纺织,兴业皮革科技股份有限公司,中小板,20120507
1124,002675.SZ,002675,东诚药业,山东,化学制药,烟台东诚药业集团股份有限公司,中小板,20120525
1125,002676.SZ,002676,顺威股份,广东,塑料,广东顺威精密塑料股份有限公司,中小板,20120525
1126,002677.SZ,002677,浙江美大,浙江,家用电器,浙江美大实业股份有限公司,中小板,20120525
1127,002678.SZ,002678,珠江钢琴,广东,文教休闲,广州珠江钢琴集团股份有限公司,中小板,20120530
1128,002679.SZ,002679,福建金森,福建,林业,福建金森林业股份有限公司,中小板,20120605
1129,002681.SZ,002681,奋达科技,深圳,家用电器,深圳市奋达科技股份有限公司,中小板,20120605
1130,002682.SZ,002682,龙洲股份,福建,公路,龙洲集团股份有限公司,中小板,20120612
1131,002683.SZ,002683,宏大爆破,广东,化工原料,广东宏大爆破股份有限公司,中小板,20120612
1133,002685.SZ,002685,华东重机,江苏,工程机械,无锡华东重型机械股份有限公司,中小板,20120612
